divisjon,klasse,rundeid,rundenavn,aspekt,score,navn,klubb,medlemmer,dato,url
Barebow,Herrer U21,6,1/2 1440-runde,50m,138,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-10-09,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Barebow
Barebow,Herrer U21,6,1/2 1440-runde,Total,593,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-10-09,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Barebow
Barebow,Damer 50,21,Norsk kortrunde,20m,248,Tove Cicilie Søgnen,Eidsvoll Bueskyttere,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer 50,21,Norsk kortrunde,25m,252,Tove Cicilie Søgnen,Eidsvoll Bueskyttere,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer 50,21,Norsk kortrunde,35m,178,Tove Cicilie Søgnen,Eidsvoll Bueskyttere,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer 50,21,Norsk kortrunde,Total,678,Tove Cicilie Søgnen,Eidsvoll Bueskyttere,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer Senior,21,Norsk kortrunde,20m,273,Cecilie Skodje,Vigra IL - Bueskyttere,,2021-07-21,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer Senior,21,Norsk kortrunde,25m,264,Cecilie Skodje,Vigra IL - Bueskyttere,,2021-07-21,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer Senior,21,Norsk kortrunde,35m,248,Cecilie Skodje,Vigra IL - Bueskyttere,,2021-07-21,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer Senior,21,Norsk kortrunde,Total,785,Cecilie Skodje,Vigra IL - Bueskyttere,,2021-07-21,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer U18,21,Norsk kortrunde,20m,146,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer U18,21,Norsk kortrunde,25m,106,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer U21,21,Norsk kortrunde,20m,146,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer U21,21,Norsk kortrunde,25m,106,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Gutter U16,21,Norsk kortrunde,15m,248,Mats Wiig Vatne,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Gutter U16,21,Norsk kortrunde,20m,228,Mats Wiig Vatne,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Gutter U16,21,Norsk kortrunde,25m,206,Mats Wiig Vatne,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Gutter U16,21,Norsk kortrunde,Lag,1568,,Fana Bueskytterklubb,"Mats Wiig Vatne, Håkon Veland Børve, Rune Underdal Vik",2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Gutter U16,21,Norsk kortrunde,Total,682,Mats Wiig Vatne,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer 50,21,Norsk kortrunde,20m,281,Terje Bøe,Sandefjord Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer 50,21,Norsk kortrunde,25m,268,Terje Bøe,Sandefjord Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer 50,21,Norsk kortrunde,35m,257,Terje Bøe,Sandefjord Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer 50,21,Norsk kortrunde,Total,806,Terje Bøe,Sandefjord Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer Senior,21,Norsk kortrunde,20m,291,Martin Adsen,Kongsvinger Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer Senior,21,Norsk kortrunde,25m,278,Martin Adsen,Kongsvinger Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer Senior,21,Norsk kortrunde,35m,265,Martin Adsen,Kongsvinger Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer Senior,21,Norsk kortrunde,Lag,2325,,Kongsvinger Bueskytterklubb,"Lars Marius Sørlie, Martin Adsen, Roy Utgaard",2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer Senior,21,Norsk kortrunde,Total,834,Martin Adsen,Kongsvinger Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U18,21,Norsk kortrunde,20m,279,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U18,21,Norsk kortrunde,25m,259,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U18,21,Norsk kortrunde,35m,210,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U18,21,Norsk kortrunde,Total,748,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U21,21,Norsk kortrunde,20m,279,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U21,21,Norsk kortrunde,25m,259,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U21,21,Norsk kortrunde,35m,210,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Herrer U21,21,Norsk kortrunde,Total,748,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Jenter U16,21,Norsk kortrunde,15m,176,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Jenter U16,21,Norsk kortrunde,20m,146,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Jenter U16,21,Norsk kortrunde,25m,106,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Jenter U16,21,Norsk kortrunde,Total,428,Nicoline Olsen,Fana Bueskytterklubb,,2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Mix2 50+,21,Norsk kortrunde,Lag,1302,,Fana Bueskytterklubb,"Solveig Lilletvedt, Rune Nygård",2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Mix2 Senior,21,Norsk kortrunde,Lag,1560,,Kongsvinger Bueskytterklubb,"Heidi Sørlie, Martin Adsen",2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Mix2 U16,21,Norsk kortrunde,Lag,1110,,Fana Bueskytterklubb,"Nicoline Olsen, Mats Wiig Vatne",2023-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Barebow
Barebow,Damer 50,22,60 piler 18 m,18m,492,Cecilie Skodje,Vigra IL - Bueskyttere,,2025-11-28,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer Senior,22,60 piler 18 m,18m,541,Kristina Ingvaldsen,Klepp Bueskyttere,,2024-12-10,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer Senior,22,60 piler 18 m,Lag,1356,,Bergen Bueskyttere,"Janne M. Brandtzaeg, Jeanette Molvik, Line Andreassen Sæle",2016-04-16,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer U18,22,60 piler 18 m,18m,448,Thea Emilie F. Pettersen,Lillehammer Bueskytterklubb,,2026-03-25,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer U21,22,60 piler 18 m,18m,456,Elisabeth Husevåg,Sortland Bueskytterklubb,,2025-03-20,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Gutter U16,22,60 piler 18 m,18m,523,William Lyngdal Hellem,Larvik Bueskyttere,,2023-03-24,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Gutter U16,22,60 piler 18 m,Lag,1352,,Fana Bueskytterklubb,"Mats Wiig Vatne, Odin Weidner, Rune Underdal Vik",2024-10-24,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer 50,22,60 piler 18 m,18m,550,Terje Bøe,Sandefjord Bueskyttere,,2019-02-13,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer 50,22,60 piler 18 m,Lag,1501,,Grenland Bueskyttere,"Vidar Brøsjø Hansen, Morten Andre Wraalsen, Snorre Berntsen",2025-02-14,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer Senior,22,60 piler 18 m,18m,552,Stig Gøran Berget,Sandefjord Bueskyttere,,2018-11-27,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer Senior,22,60 piler 18 m,Lag,1588,,Sandefjord Bueskyttere,"Johny Sandbæk, Stig Gøran Berget, Terje Bøe",2018-11-27,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer U18,22,60 piler 18 m,18m,526,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-04-11,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer U21,22,60 piler 18 m,18m,528,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2026-03-25,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Jenter U16,22,60 piler 18 m,18m,509,Maria Chiara Ballabeni,Sandefjord Bueskyttere,,2021-11-12,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Jenter U16,22,60 piler 18 m,Lag,886,,Moss Bueskyttere,"Marie Angvik Johansen, Ingvild Langerud Røed, Connie-Johanne S Johansen",2019-04-20,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 50+,22,60 piler 18 m,Lag,1010,,Vigra IL - Bueskyttere,"Cecilie Skodje, Gjermund Tomta",2026-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 Senior,22,60 piler 18 m,Lag,1074,,Sandefjord Bueskyttere,"Orsolya Csakvari, Terje Bøe",2019-03-27,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 U16,22,60 piler 18 m,Lag,977,,Ålesund Bueskytterklubb,"Helle Valen Heggemsnes, Darian Hurlen",2026-02-06,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 U18,22,60 piler 18 m,Lag,700,,Larvik Bueskyttere,"Mina Andersen, Trym Thoresen",2021-12-02,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 U21,22,60 piler 18 m,Lag,911,,Lillehammer Bueskytterklubb,"Thea Emilie F. Pettersen, Timéo-Johannes Groentjes",2026-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer 50,23,60 piler 25 m,25m,497,Cecilie Skodje,Vigra IL - Bueskyttere,,2025-12-19,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer Senior,23,60 piler 25 m,25m,528,Kristina Ingvaldsen,Klepp Bueskyttere,,2024-11-15,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer U21,23,60 piler 25 m,25m,392,Elisabeth Husevåg,Sortland Bueskytterklubb,,2024-02-16,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Gutter U16,23,60 piler 25 m,25m,465,Adrian A. Rutledal,Larvik Bueskyttere,,2014-11-19,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer 50,23,60 piler 25 m,25m,545,Vidar Brødsjø Hansen,Grenland Bueskyttere,,2025-11-14,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer 50,23,60 piler 25 m,Lag,1409,,Sandefjord Bueskyttere,"Andreas Falkenberg, Terje Bøe, Kjell Bøe",2018-04-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer Senior,23,60 piler 25 m,25m,545,Vidar Brødsjø Hansen,Grenland Bueskyttere,,2025-11-14,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer Senior,23,60 piler 25 m,Lag,1538,,Sandefjord Bueskyttere,"Terje Bøe, Morten Schelander, Stig Gøran Berget",2018-04-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer U18,23,60 piler 25 m,25m,505,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-12-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer U21,23,60 piler 25 m,25m,505,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-12-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Jenter U16,23,60 piler 25 m,25m,464,Thea Emilie F. Pettersen,Lillehammer Bueskytterklubb,,2025-12-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 50+,23,60 piler 25 m,Lag,1023,,Vigra IL - Bueskyttere,"Cecilie Skodje, Gjermund Tomta",2026-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 Senior,23,60 piler 25 m,Lag,1023,,Vigra IL - Bueskyttere,"Cecilie Skodje, Gjermund Tomta",2026-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 U16,23,60 piler 25 m,Lag,739,,Moss Bueskyttere,"Marie Angvik Johansen, Mathias Angvik Johansen",2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer 50,26,720-runde,50m,494,Kjerstin Hoff,Fana Bueskytterklubb,,2022-09-15,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer Senior,26,720-runde,50m,634,Cecilie Skodje,Vigra IL - Bueskyttere,,2023-06-29,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer Senior,26,720-runde,Lag,1233,,Sortland Bueskytterklubb,"Victoria Sørensen, Elisabeth Husevåg, Jenny Romset",2024-07-04,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer U18,26,720-runde,40m,570,Maren Wraalsen,Grenland Bueskyttere,,2021-09-03,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer U18,26,720-runde,Lag,839,,Moss Bueskyttere,"Merve Aydin, Ingvild Langerud Røed, Marie Angvik Johansen",2022-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer U21,26,720-runde,50m,507,Elisabeth Husevåg,Sortland Bueskytterklubb,,2024-08-14,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer U21,26,720-runde,Lag,1233,,Sortland Bueskytterklubb,"Victoria Sørensen, Elisabeth Husevåg, Jenny Romset",2024-07-04,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Gutter U16,26,720-runde,25m,644,Adrian A. Rutledal,Larvik Bueskyttere,,2015-06-17,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Gutter U16,26,720-runde,Lag,1772,,Fana Bueskytterklubb,"Mats Wiig Vatne, Odin Weidner, Rune Underdal Vik",2024-07-01,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Herrer 50,26,720-runde,50m,631,Terje Bøe,Sandefjord Bueskyttere,,2025-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Herrer 50,26,720-runde,Lag,1676,,Sandefjord Bueskyttere,"Terje Bøe, Stig Gøran Berget, Eirik Russell Roberts",2022-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Herrer Senior,26,720-runde,50m,631,Terje Bøe,Sandefjord Bueskyttere,,2025-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Herrer Senior,26,720-runde,Lag,1698,,Fana Bueskytterklubb,"Bjørn-Cato Knutsen, Torbjørn Klever, Hamed Amiri",2023-05-29,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Herrer U18,26,720-runde,40m,650,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-07-08,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Herrer U21,26,720-runde,50m,511,Hamed Amiri,Fana Bueskytterklubb,,2023-05-29,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Jenter U16,26,720-runde,25m,647,Maria Chiara Ballabeni,Sandefjord Bueskyttere,,2022-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Jenter U16,26,720-runde,Lag,1487,,Moss Bueskyttere,"Marie Angvik Johansen, Ingvild Langerud Røed, Connie-Johanne S. Johanse",2019-09-04,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Mix2 50+,26,720-runde,Lag,1254,,Hvaler IL - Bueskyttere,"Inger F. Edvardsen, Rune Edvardsen",2019-08-17,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Mix2 Senior,26,720-runde,Lag,1188,,Fana Bueskytterklubb,"Kristina Ingvaldsen, Bjørn-Cato Knutsen",2025-05-29,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Mix2 U16,26,720-runde,Lag,1259,,Sandefjord Bueskyttere,"Maria Chiara Ballabeni, Sondre Westgård Lund",2022-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Mix2 U18,26,720-runde,Lag,999,,Fana Bueskytterklubb,"Malin B. Hustveit, Asbjørn O. Orvedal",2019-09-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Mix2 U21,26,720-runde,Lag,999,,Fana Bueskytterklubb,"Malin B. Hustveit, Asbjørn O. Orvedal",2019-09-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer 50,27,30 piler 18 m,18m,258,Cecilie Skodje,Vigra IL - Bueskyttere,,2025-04-03,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer Senior,27,30 piler 18 m,18m,268,Cecilie Skodje,Vigra IL - Bueskyttere,,2023-12-08,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer Senior,27,30 piler 18 m,Lag,657,,Sarpsborg Bueskyttere,"Kristi Edvardsen, Bente Foshaug, Ann Veronica Gyllensten",2026-02-25,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer U18,27,30 piler 18 m,18m,215,Tuva Emilie H. Larsen,Sarpsborg Bueskyttere,,2024-12-11,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer U21,27,30 piler 18 m,18m,229,Elisabeth Husevåg,Sortland Bueskytterklubb,,2025-01-24,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Gutter U16,27,30 piler 18 m,18m,258,Hans Gustav Refne,Fredrikstad og Omegn HIL,,2021-11-03,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Gutter U16,27,30 piler 18 m,Lag,681,,Fana Bueskytterklubb,"Mats Wiig Vatne, Odin Weidner, Håkon Veland Børve",2024-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer 50,27,30 piler 18 m,18m,279,Terje Bøe,Sandefjord Bueskyttere,,2020-03-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer 50,27,30 piler 18 m,Lag,763,,Grenland Bueskyttere,"Vidar Brøsjø Hansen, Snorre Berntsen, Morten Andre Wraalsen",2025-03-10,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer Senior,27,30 piler 18 m,18m,280,Stig Gøran Berget,Sandefjord Bueskyttere,,2020-03-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer Senior,27,30 piler 18 m,Lag,773,,Sandefjord Bueskyttere,"Terje Bøe, Stig Gøran Berget, Johny Sandbæk",2018-01-16,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer U18,27,30 piler 18 m,18m,259,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2025-12-19,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer U21,27,30 piler 18 m,18m,263,Timéo-Johannes Groentjes,Lillehammer Bueskytterklubb,,2026-03-11,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Jenter U16,27,30 piler 18 m,18m,245,Mina Andersen,Larvik Bueskyttere,,2019-04-10,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Jenter U16,27,30 piler 18 m,Lag,516,,Lillehammer Bueskytterklubb,"Thea Emilie F. Pettersen, Ilia Nathalie Hesthagen, Elise Sem-Johansen",2024-04-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 50+,27,30 piler 18 m,Lag,523,,Vigra IL - Bueskyttere,"Cecilie Skodje, Gjermund Tomta",2025-10-31,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 Senior,27,30 piler 18 m,Lag,528,,Sandefjord Bueskyttere,"Orsolya Csakvari, Stig Gøran Berget",2019-04-10,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 U16,27,30 piler 18 m,Lag,474,,Ålesund Bueskytterklubb,"Helle Valen Heggemsnes, Darian Hurlen",2025-10-31,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 U18,27,30 piler 18 m,Lag,453,,Lillehammer Bueskytterklubb,"Thea Emilie F. Pettersen, Timéo-Johannes Groentjes",2025-03-27,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 U21,27,30 piler 18 m,Lag,462,,Ålesund Bueskytterklubb,"Alette Bangor Andreassen, William Holm",2025-10-31,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer Senior,28,2 x 720-runde,50m,973,Christin Sofie Wiklund,Bergen Bueskyttere,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Damer U21,28,2 x 720-runde,50m,973,Christin Sofie Wiklund,Bergen Bueskyttere,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Gutter U16,28,2 x 720-runde,25m,1215,Christoffer Urang Breivik,Fana Bueskytterklubb,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
